borrower_id,company_name,industry,years_in_business,revenue,revenue_growth,ebitda_margin,ebitda,total_debt,total_equity,debt_equity_ratio,cash_flow,annual_debt_service,dscr,collateral_value,collateral_coverage,bureau_score,existing_exposure,num_past_defaults,loan_amount_requested,cash_flow_stability,industry_risk,defaulted,optimal_limit,promoter_gender,region
BRW-00778,Company_778,Telecom,19,18488709.0,0.26851653175413437,0.17091524778025213,3160002.279871978,315625889.0,125944010.0,2.50608096799458,6471777.0,123031.0,52.602387996618766,3390105.0,0.24660036644115918,723,5498135.0,1,13747363.0,0.9169847053584161,0.35,0,2271594.0,Female,West
BRW-00779,Company_779,Energy,36,3120889.0,0.0757461606113939,0.2730983527530082,852309.645024983,9645450.0,2310307.0,4.174962818810306,112535.0,758001.0,0.14846266896393412,76912155.0,9.63766176401485,537,5917317.0,2,7980374.0,0.8754492328534491,0.45,1,37137.0,Male,Central
BRW-00780,Company_780,Pharmaceuticals,30,1699445.0,0.003248216169462817,0.257148999764012,437010.5819039514,1402422.0,13269564.0,0.10568711182318336,3764064.0,2125162.0,1.771188374727021,13989404.0,0.22698552281771422,725,11387233.0,0,61631260.0,0.8549341203226992,0.2,0,960029.0,Female,North
BRW-00781,Company_781,Pharmaceuticals,33,9464372.0,-0.0357320207095172,0.20967992763670604,1984488.8360868667,742764.0,16281757.0,0.045619398101851165,19591874.0,5364957.0,3.651822437379752,388916.0,0.20538293443119876,784,35169986.0,0,1893613.0,0.7333046104347286,0.2,0,8463690.0,Female,North
BRW-00782,Company_782,Manufacturing,18,17988025.0,0.10558981916942853,0.19772766039170767,3556730.0983175472,4720018.0,14081045.0,0.335203648933467,4924463.0,5189636.0,0.9489031699134255,1931141.0,0.05518926391985378,627,326965.0,1,34991243.0,0.6891290062572516,0.4,0,504667.0,Male,Central
BRW-00783,Company_783,Manufacturing,28,100308456.0,0.02605854436733257,0.15313558386076603,15360793.97573196,1636169.0,10030584.0,0.16311800358603212,158207.0,3505638.0,0.04512929026633946,42435957.0,26.24137875593873,760,23408698.0,3,1617138.0,0.6868232138010839,0.4,1,56955.0,Female,Central
BRW-00784,Company_784,IT Services,11,86747985.0,-0.008163332874948234,0.34854274073372615,30235380.445028163,20518951.0,101666815.0,0.2018254510891735,7142686.0,923132.0,7.7374397838664635,9376338.0,3.978518640784032,663,5722033.0,0,2356740.0,0.946977406321409,0.2,0,20570936.0,Female,South
BRW-00785,Company_785,Telecom,33,23926098.0,-0.12732339539132054,0.37960666039115976,9082506.157971608,20746406.0,1162104.0,17.852436741946725,4701640.0,1075439.0,4.371829204790598,3018890.0,1.817557316250843,653,16526282.0,1,1660959.0,0.7218523394201871,0.35,1,9998235.0,Female,North
BRW-00786,Company_786,Healthcare,17,12221987.0,0.2239036039256746,0.3022576804330165,3694189.440902482,7138669.0,24735304.0,0.2886024247527977,1955282.0,931602.0,2.0988360921980713,17517796.0,1.5347616881944368,813,1111343.0,2,11414016.0,0.7292420922215139,0.25,0,2834271.0,Female,North
BRW-00787,Company_787,Manufacturing,6,40201014.0,0.05929650868253507,0.042074809456085466,1691450.003991424,23821037.0,26093563.0,0.9129085241096233,4293728.0,610929.0,7.028183261584797,3571325.0,1.299715697142487,697,1038635.0,1,2747773.0,0.768820861338543,0.4,0,6027076.0,Male,West
BRW-00788,Company_788,Retail,4,1753073.0,-0.08278579855360306,0.1485347483958634,260392.25697458143,9792614.0,20674006.0,0.47366792513904055,402803.0,600748.0,0.6705013241803149,1368674.0,0.5931453508906883,769,5438597.0,0,2307484.0,0.8172770035086843,0.5,0,48059.0,Male,South
BRW-00789,Company_789,Agriculture,20,471590386.0,0.03931457880006751,0.20395991517274614,96185535.12484261,146327921.0,5405824.0,27.06856418770493,3528852.0,535614.0,6.588411452255818,40835683.0,3.752037859528294,543,14136220.0,0,10883600.0,0.6708945308885695,0.6,0,5081547.0,Female,South
BRW-00790,Company_790,Energy,27,64434412.0,0.1623698083948426,0.06711665664933182,4324622.306605586,22729801.0,62210683.0,0.3653681255136176,6701812.0,2967232.0,2.258606587349224,51202393.0,3.667540723020428,651,515416.0,0,13960960.0,0.8296417215983267,0.45,0,9990259.0,Female,North
BRW-00791,Company_791,Automotive,15,88674714.0,0.08432613074049677,0.18949004456747137,16802975.507867776,34052895.0,58584240.0,0.5812637395097429,1156155.0,2301788.0,0.5022853962722039,18287029.0,1.9775390119154999,756,1797626.0,1,9247366.0,0.8694957047626896,0.45,0,378971.0,Male,East
BRW-00792,Company_792,Manufacturing,6,4822340.0,0.10864906216559145,0.18266661510410914,880880.5246811496,1012374.0,5181958.0,0.1953651119200287,1613251.0,652037.0,2.4741671497673448,889216.0,0.11769184139681767,709,542223.0,0,7555459.0,0.8414666889013355,0.4,0,431077.0,Male,East
BRW-00793,Company_793,Retail,14,165415817.0,0.08638223869854642,0.31009658095046766,51294879.28682824,1533628.0,3479992.0,0.4406985876121015,1395220.0,254288.0,5.486749328519912,142558565.0,2.576298817093575,685,6120970.0,0,55334638.0,0.7961232290068919,0.5,0,2511396.0,Female,Central
BRW-00794,Company_794,Retail,11,12115234.0,-0.11152836646616214,0.1202051472385642,1456313.486799659,18224140.0,2759822.0,6.60337275252797,1602500.0,1272890.0,1.2589451885511014,135442371.0,13.173673520183408,748,65030399.0,1,10281290.0,0.8750799141990412,0.5,0,1210476.0,Male,South
BRW-00795,Company_795,Energy,39,5787221.0,0.2222762814895296,0.3195963465928434,1849574.688525382,869927.0,19201255.0,0.0453057341665566,941080.0,11711322.0,0.08035642087576271,59982834.0,3.0158372240806495,633,1977670.0,0,19889280.0,0.7373500638280797,0.45,0,310556.0,Male,North
BRW-00796,Company_796,Healthcare,9,22776536.0,-0.17623692405728986,0.0651158356596736,1483113.1750726395,3482588.0,15496712.0,0.22473075419284078,1028950.0,1997190.0,0.515198596428684,14014856.0,1.3671198970128196,797,10601861.0,2,10251372.0,0.6405267791208364,0.25,0,326128.0,Male,North
BRW-00797,Company_797,Retail,26,21991518.0,0.1492304861917163,0.08185929628063754,1800210.1876229735,52123107.0,9498747.0,5.487366019184845,7089574.0,5178842.0,1.368949396612332,10186884.0,3.43661652529722,682,3922876.0,0,2964218.0,0.7415889565432737,0.5,0,5823161.0,Male,North
BRW-00798,Company_798,Agriculture,16,4790735.0,0.17233563822431675,0.1344765230721615,644241.3857601117,3372673.0,178051031.0,0.01894217046717258,239416.0,2460943.0,0.09728624462807768,17122916.0,1.1118669046643639,634,5685229.0,0,15400148.0,0.7936660923829165,0.6,0,31944.0,Male,West
BRW-00799,Company_799,Retail,5,6309670.0,0.04702344443312262,0.18574462639977699,1171987.2968558809,1447576.0,8424871.0,0.17182172025877662,4301552.0,1849153.0,2.326227020572651,1603350.0,0.34763673798421646,639,1336614.0,0,4612141.0,0.6710959318212836,0.5,0,1043576.0,Female,East
BRW-00800,Company_800,Retail,10,5610511.0,0.13301337857083353,-0.1,-561051.1,24186737.0,18347426.0,1.3182631548281947,7068921.0,338520.0,20.881779860038225,3923602.0,0.48360184339521944,693,8728489.0,0,8113289.0,0.688186481993915,0.5,0,3076689.0,Male,West
BRW-00801,Company_801,Retail,3,5691176.0,0.0384296796139669,0.23511570784931268,1338084.87373502,199295333.0,11603686.0,17.175173115234838,429746.0,1217096.0,0.3530910026070231,3688083.0,0.30581180261055246,665,2417347.0,1,12059975.0,0.8215296574642563,0.5,0,19713.0,Non-Binary,North
BRW-00802,Company_802,Construction,13,13495315.0,0.13482428046366723,0.38512110380949016,5197330.60905677,2641962.0,154505715.0,0.01709944504577423,2914354.0,1043670.0,2.79240680252685,22092604.0,17.325344799597854,742,48040266.0,2,1275160.0,0.7385462852671234,0.5,0,4882837.0,Non-Binary,North
BRW-00803,Company_803,Construction,30,3007207.0,0.2289383815278357,0.2581523481572824,776317.5484450167,55730532.0,1345665.0,41.41483250672901,826694.0,11727679.0,0.07049083876776993,12872439.0,7.24347184106321,696,1519148.0,2,1777108.0,0.6945549988887031,0.5,1,248008.0,Non-Binary,South
BRW-00804,Company_804,Healthcare,6,8562804.0,-0.03881896395780045,0.15471960878338048,1324833.6849687656,2191808.0,10100627.0,0.21699720057010316,17974990.0,2470336.0,7.276331124053115,2110782.0,0.09566620422470419,671,14191494.0,0,22064029.0,0.8640878596931956,0.25,0,7279871.0,Female,South
BRW-00805,Company_805,Manufacturing,17,115837838.0,0.18109472884284544,0.04984907012764886,5774408.509897227,7506639.0,30618244.0,0.24516882009403218,2401381.0,9184639.0,0.26145619207720716,815128.0,0.178145717798115,728,63110910.0,0,4575624.0,0.8218041423205336,0.4,0,129675.0,Female,East
BRW-00806,Company_806,Retail,19,83050896.0,0.3338597003582167,-0.03756266828988161,-3119613.2576254555,8010795.0,11219166.0,0.714027610071229,29789817.0,7670833.0,3.8835173593901264,15148814.0,3.157417834533767,657,19443477.0,0,4797848.0,0.9129783753075102,0.5,0,53621671.0,Male,Central
BRW-00807,Company_807,Telecom,35,5001163.0,0.11968478938015409,-0.017162834965838092,-85834.13520625573,2749769.0,3062680.0,0.897830691475867,23757673.0,718487.0,33.06620709044549,1803388.0,0.17182808616120124,739,844393.0,3,10495303.0,0.6043119025926083,0.35,0,8338943.0,Male,North
BRW-00808,Company_808,Manufacturing,26,101676562.0,0.0045343663367881926,0.16429921499917474,16705379.320414921,33035489.0,18108943.0,1.824263689809853,5183514.0,1985520.0,2.6106568502675116,1352076.0,0.22376121122152356,726,732323.0,2,6042494.0,0.9199428223519025,0.4,0,1461497.0,Male,South
BRW-00809,Company_809,Healthcare,5,1264694.0,0.41948492586283037,0.4328292022141522,547396.495065025,882416.0,2093634.0,0.42147556761326593,81332923.0,14974425.0,5.431455135575814,206273663.0,15.288881725659909,722,6452214.0,0,13491742.0,0.8909878562067479,0.25,0,219598892.0,Male,East
BRW-00810,Company_810,Real Estate,29,923532439.0,0.0933059358567136,-0.1,-92353243.9,11906219.0,32745687.0,0.3635965443755526,308131.0,3897380.0,0.079061041247956,284011556.0,33.63768945006274,671,3586743.0,0,8443253.0,0.7820588176175511,0.55,0,83195.0,Female,West
BRW-00811,Company_811,Manufacturing,37,169857395.0,0.11472948557043161,0.26402614670820757,44846793.49174396,44510998.0,8922480.0,4.988634663385666,28577374.0,3624630.0,7.8842160760640185,4530927.0,0.4180450951614583,649,7083006.0,0,10838368.0,0.6471548582594112,0.4,0,12902362.0,Non-Binary,North
BRW-00812,Company_812,Manufacturing,20,10432142.0,0.117856131430041,0.09867415051368701,1029382.7498881558,29158155.0,7291601.0,3.998868149962107,2186666.0,5934524.0,0.36846520993676835,576581.0,0.13090665952249053,764,19635748.0,3,4404519.0,0.8254412919682141,0.4,0,118080.0,Male,Central
BRW-00813,Company_813,Financial Services,21,42868157.0,0.14717949913989214,0.13974060491659882,5990422.19083973,18565630.0,51412269.0,0.3611128238453583,2703257.0,3528761.0,0.7660638490212714,54640568.0,5.066713005961301,749,3726897.0,2,10784223.0,0.6809913483640289,0.3,0,1739529.0,Female,East
BRW-00814,Company_814,IT Services,10,2953853.0,0.029168758182652188,0.06747613361471853,199314.5797062372,95816848.0,4395672.0,21.79799270782881,1636639.0,3819485.0,0.42849718522335206,14711682.0,0.5482977989273375,619,1272859.0,0,26831553.0,0.7133880743393173,0.2,0,215368.0,Female,Central
BRW-00815,Company_815,Automotive,5,26447288.0,0.10849862910562566,0.015907345021571484,420706.13510086725,6392103.0,2301427.0,2.777450782731417,371358.0,2849154.0,0.13033969720847058,28205444.0,5.600039391254228,665,4462614.0,1,5036650.0,0.7264675729941124,0.45,0,122548.0,Male,North
BRW-00816,Company_816,Financial Services,36,18338357.0,0.22282756151551547,0.19507646864067849,3577381.9242320666,902488.0,4913126.0,0.1836891250724844,7682033.0,1318877.0,5.824672941697412,3429310.0,0.15451737735306237,807,31928388.0,3,22193684.0,0.654243962161606,0.3,0,2903808.0,Non-Binary,East
BRW-00817,Company_817,Agriculture,6,6905681.0,0.02398984681478663,0.21153641837636028,1460803.0251896821,10884065.0,170867812.0,0.06369874354276425,508350.0,556983.0,0.9126833086767304,1872066.0,0.22182054213304214,778,3448738.0,2,8439551.0,0.945040398629981,0.6,0,33405.0,Female,South
BRW-00818,Company_818,Construction,26,11961022.0,0.017000903430995667,0.2602008070463149,3112267.577498727,7358425.0,4393228.0,1.6749468329558965,1347151.0,213557.0,6.308127066183426,6204930.0,0.3349992422614977,606,82423824.0,0,18522220.0,0.624796436503863,0.5,0,406165.0,Male,Central
BRW-00819,Company_819,Construction,4,10319221.0,0.03618732867970225,-0.02222924473298285,-229388.48906273601,371859.0,22717090.0,0.016369129304451877,1439637.0,1335411.0,1.078047074610682,11541190.0,1.1418633803388234,700,12331922.0,3,10107329.0,0.6597708368822974,0.5,0,531650.0,Non-Binary,West
BRW-00820,Company_820,IT Services,39,4423293.0,-0.08466592269762739,0.2848766800173705,1260093.0245840747,1643516.0,40306526.0,0.04077543073855011,14553831.0,3348173.0,4.3467964926553995,2966301.0,0.3451545899447797,733,10689984.0,3,8594122.0,0.6217464731218605,0.2,0,7233583.0,Female,West
BRW-00821,Company_821,Energy,39,6667657.0,-0.02242591927773517,0.28701690651062206,1913730.2858138948,1357372.0,4743568.0,0.2861499432178598,2926990.0,2639989.0,1.1087125330020189,62144641.0,4.929538485604031,779,1442558.0,0,12606583.0,0.6722442406501594,0.45,0,2141826.0,Male,Central
BRW-00822,Company_822,Energy,35,2777977.0,-0.028536988546014316,0.2309392423717766,641543.9037062208,2618732.0,4750947.0,0.5512019916867118,83649.0,4252824.0,0.019669043518132066,655982.0,0.02193418327282041,710,2709270.0,2,29906834.0,0.6424930073910047,0.45,0,4141.0,Female,North
BRW-00823,Company_823,Healthcare,1,87399153.0,0.07992162144979578,0.12948460595178468,11316844.88672474,5247375.0,18186504.0,0.2885312488573258,848686.0,1704441.0,0.4979260074558125,16417978.0,1.4590566454751543,738,7156175.0,0,11252460.0,0.8789226831301823,0.25,0,278613.0,Female,North
BRW-00824,Company_824,Pharmaceuticals,24,5967454.0,0.20542184835586508,0.21701170406267334,1295007.3614556163,5557667.0,19199344.0,0.2894716981230349,313884.0,51981587.0,0.006038368816281642,10739017.0,0.7489097623395572,774,3126514.0,1,14339533.0,0.8382698265930323,0.2,0,56417.0,Male,North
BRW-00825,Company_825,IT Services,36,3863054.0,0.2980571145319208,0.16074611318276133,620970.9155151189,2762904.0,73820018.0,0.03742757096824914,6946324.0,22583015.0,0.3075906247420628,55297114.0,8.995424457346692,785,21671606.0,2,6147248.0,0.8396726452852441,0.2,0,3334236.0,Female,West
BRW-00826,Company_826,Automotive,6,85348806.0,0.0885782925787797,0.29622195959820075,25282190.562686674,1354702.0,5820649.0,0.2327406732925017,554411.0,320900.0,1.7276699044253523,2107662.0,0.049301702949931005,685,4501821.0,1,42750287.0,0.9117916389426801,0.45,0,94826.0,Non-Binary,West
BRW-00827,Company_827,Manufacturing,31,42052548.0,0.14847046271430617,0.13601468424878604,5719764.0380769195,15653069.0,9316483.0,1.6801476823230739,1317500.0,4359250.0,0.30223081900996296,25616405.0,1.5195379979928842,703,1349555.0,0,16858021.0,0.6946472606503933,0.4,0,360358.0,Female,South
BRW-00828,Company_828,Energy,20,80740558.0,0.11650907088615431,0.1929629316092002,15579934.771442661,10584040.0,441670915.0,0.023963633593659585,45150191.0,6340895.0,7.1204749297260195,18176839.0,1.8925974492762314,639,5550659.0,0,9604175.0,0.9023401875595245,0.45,0,84596625.0,Female,North
BRW-00829,Company_829,Automotive,24,95451119.0,-0.23401584328099878,-0.028598640596536884,-2729772.2468182733,11072856.0,1704615.0,6.495806680214195,8496493.0,155279.0,54.71723982483256,12816060.0,1.6304617062747675,678,2019467.0,2,7860386.0,0.9316217918723287,0.45,0,13714674.0,Female,West
BRW-00830,Company_830,Retail,25,441718052.0,-0.09218363677904111,0.21663597470282658,95692020.73885384,128124990.0,1332776.0,96.13385435072784,569845.0,2422380.0,0.23524168989106173,2350526.0,0.09948398412336978,667,9703603.0,0,23627179.0,0.6785935954807276,0.5,0,25643.0,Male,West
BRW-00831,Company_831,Pharmaceuticals,36,19114167.0,0.19418964367471092,0.09005346589143158,1721296.985977627,11345266.0,2786650.0,4.071290592183951,11269073.0,3686906.0,3.056511325075463,2786589.0,0.5749528694008363,684,1611854.0,0,4846638.0,0.6333678905938247,0.2,0,9330028.0,Non-Binary,North
BRW-00832,Company_832,Telecom,21,2713062.0,0.20877277578793685,0.2414959460832683,655193.4744725641,5126908.0,54949581.0,0.09330203822114606,1113760.0,1969429.0,0.5655240348730344,5697466.0,3.8129626109931762,692,56420668.0,0,1494235.0,0.6825568282122034,0.35,0,491289.0,Female,North
BRW-00833,Company_833,Manufacturing,30,36272002.0,0.20534120376799553,0.2746109874297401,9960690.285273507,7582026.0,8658552.0,0.875668948379712,11226919.0,3150805.0,3.5631895457860625,4180793.0,0.43762705001944874,765,378054.0,0,9553323.0,0.6611267255088082,0.4,1,5306260.0,Male,West
BRW-00834,Company_834,Agriculture,24,8855002.0,0.05332820233049168,0.10680324694864173,945742.9653367164,10305918.0,8654794.0,1.190775518079862,1761193.0,2180089.0,0.8078533455040847,58830373.0,2.0140834655134987,727,2166429.0,3,29209500.0,0.74153241275923,0.6,0,682937.0,Female,Central
BRW-00835,Company_835,Retail,30,5744435.0,-0.21922516909014617,0.18374259629612602,1055497.4011543368,22380263.0,4600763.0,4.864466640757926,774489.0,4607036.0,0.16811000215539837,10889795.0,0.2495809013157103,597,4712158.0,0,43632324.0,0.6392887817298364,0.5,0,34852.0,Female,West
BRW-00836,Company_836,Retail,22,28060901.0,-0.07427874785187584,0.20093938936239092,5638540.311898504,8309578.0,44105805.0,0.1884010009929305,673200.0,12711413.0,0.05296027648851654,29271944.0,3.6672199495543314,744,1738267.0,0,7982052.0,0.7761537811747508,0.5,0,201960.0,Male,South
BRW-00837,Company_837,IT Services,28,88510266.0,-0.05132617684707429,0.2241676478319985,19841138.13820451,481961.0,2838924.0,0.1697688385568481,5032574.0,4998748.0,1.0067666930265953,1007769.0,0.1085723747958684,656,122354.0,0,9282001.0,0.6040870835293872,0.2,0,729594.0,Female,East
BRW-00838,Company_838,Pharmaceuticals,7,6892936.0,0.17431528686360676,0.27478293907726986,1894061.2129515202,4615256.0,7291338.0,0.6329778385012684,12858709.0,8124339.0,1.5827389055603287,560757.0,0.03753476984896853,612,65909575.0,0,14939667.0,0.9138047350306928,0.2,0,2930685.0,Female,North
BRW-00839,Company_839,Healthcare,35,163378823.0,0.026394335537510617,0.25908134116361553,42328404.580572955,8906036.0,4824555.0,1.8459804384071818,5714976.0,557433.0,10.252291751131075,6805766.0,0.9976327761339742,608,11384349.0,0,6821914.0,0.6667867526545157,0.25,0,7696954.0,Female,South
BRW-00840,Company_840,Agriculture,28,5474322.0,0.33356007621956274,0.13441316313022406,735820.9360133744,62852568.0,593192.0,105.95635484572475,1708351.0,22587519.0,0.07563251742555181,1306205.0,0.08770560412627033,713,581309.0,0,14893061.0,0.7255137043960536,0.6,0,61501.0,Male,Central
BRW-00841,Company_841,Energy,14,16753959.0,0.30014575067911364,0.37179863149849246,6229099.0283818515,2733673.0,8253214.0,0.33122522556361367,220573.0,2893311.0,0.07623546993894886,9433888.0,1.1562945382145542,784,720814.0,2,8158723.0,0.7467738761225817,0.45,0,42083.0,Female,East
BRW-00842,Company_842,Automotive,10,43118462.0,0.33105476693312946,0.2702384971344961,11652268.369630879,764600.0,13646383.0,0.056029494699841365,1252903.0,1240867.0,1.009698855962117,2508868.0,0.10269148528597952,683,420022.0,0,24431119.0,0.6959663141986074,0.45,0,125240.0,Female,West
BRW-00843,Company_843,IT Services,16,13499338.0,-0.057476949046483275,0.3486173270702432,4706103.130777762,9787003.0,5776877.0,1.69416819950153,499793.0,3263976.0,0.15312393439046906,14066103.0,0.7682023045354243,774,3070953.0,1,18310414.0,0.6558979642204029,0.2,0,92146.0,Non-Binary,North
BRW-00844,Company_844,Energy,16,1682845.0,0.1536336818212357,0.2216048068046303,372926.5411071381,32584764.0,10618093.0,3.0687959628159254,25465980.0,1031439.0,24.689734739781276,2746240.0,0.13745143761088435,706,34608965.0,0,19979710.0,0.6479905766058216,0.45,0,7563396.0,Female,West
BRW-00845,Company_845,IT Services,31,97086339.0,0.008371386659319566,0.22869665463342487,22203320.93990661,4925151.0,10949985.0,0.44978605452098297,1798160.0,2340060.0,0.7684244128678697,20616030.0,2.8487975538183727,527,2461178.0,0,7236747.0,0.8886166629696053,0.2,0,1326480.0,Female,South
BRW-00846,Company_846,IT Services,25,9481030.0,0.12918077273499357,0.16593707383145478,1573254.3751082378,317051326.0,12489130.0,25.386179871121538,5129764.0,2845781.0,1.8025850188102954,2370236.0,0.03887409269193246,748,1917775.0,0,60972123.0,0.8810374245864607,0.2,0,1331544.0,Male,North
BRW-00847,Company_847,IT Services,13,73835313.0,-0.040842061411593994,0.12674706258747653,9358409.03797692,222680173.0,4135595.0,53.844759739587715,1952294.0,870236.0,2.243404957500083,542284.0,0.03761445331019383,656,16257352.0,1,14416904.0,0.944341721670241,0.2,0,630689.0,Female,West
BRW-00848,Company_848,Pharmaceuticals,6,3626519.0,0.2639234551327183,0.29704058173252423,1077223.313424052,7970764.0,3860134.0,2.0648925490947856,6227766.0,2390327.0,2.6054022711527454,31929935.0,2.8060010580745853,635,6164752.0,1,11379159.0,0.9038551397727045,0.2,0,15576802.0,Male,North
BRW-00849,Company_849,Healthcare,9,4684853.0,-0.03803973253058285,0.21175087494976993,992021.7217610545,11758298.0,15499771.0,0.7586110298912784,9599879.0,855004.0,11.227862994953245,2804981.0,0.6756027477106425,749,3496286.0,0,4151819.0,0.8576411275025264,0.25,0,8755701.0,Male,South
BRW-00850,Company_850,IT Services,36,88070670.0,-0.21208585370066463,0.1642123385383926,14462290.677343056,69240549.0,2492246.0,27.782378311619997,107465678.0,848422.0,126.6652106319607,69633408.0,8.63502563533404,710,11504004.0,2,8064064.0,0.697637462107401,0.2,1,309501153.0,Male,West
BRW-00851,Company_851,Real Estate,20,40255699.0,0.3850671223614742,0.05728500169543173,2306047.7854657895,7765861.0,11330967.0,0.6853660693420015,1649713.0,589402.0,2.7989558926574856,3394759.0,0.34073966935968814,694,270415.0,3,9962910.0,0.7834813718491215,0.55,0,424806.0,Female,East
BRW-00852,Company_852,Telecom,18,12511033.0,0.14637450193518953,0.3666138645249743,4586718.157329483,2660081.0,104279854.0,0.025509059252144146,15629308.0,1266228.0,12.343192266169863,2587006.0,0.6399846225930128,707,7767003.0,0,4042293.0,0.6847337625455939,0.35,0,11702945.0,Male,Central
BRW-00853,Company_853,Energy,21,41142302.0,-0.08036901466271919,0.19351505215590842,7961654.717344135,33713127.0,13983824.0,2.410865911150919,4959798.0,1023940.0,4.843831822341326,5803439.0,0.874833371396183,632,26262589.0,3,6633764.0,0.7797124532630382,0.45,0,4295607.0,Male,West
BRW-00854,Company_854,Manufacturing,4,5774379.0,0.05565933273962945,0.03279329073377388,189360.88935399847,17834035.0,1636581.0,10.897122783948497,1373420.0,3501330.0,0.39225654472542015,3834009.0,0.5092691685795209,841,599458.0,2,7528452.0,0.755540891481511,0.4,1,125899.0,Male,North
BRW-00855,Company_855,Financial Services,33,28499260.0,-0.0065285642075326444,0.18977069589894277,5408324.402804904,2647120.0,18179077.0,0.14561354541742985,1528632.0,7389465.0,0.20686636896360305,10737493.0,1.1426286701815491,713,2195883.0,0,9397184.0,0.9111266946922462,0.3,0,366798.0,Female,West
BRW-00856,Company_856,Automotive,27,29292172.0,0.08086121702066597,0.15588954746393255,4566343.437315676,13507373.0,39121723.0,0.34526528023151537,6624952.0,4388528.0,1.509606521912012,16254624.0,10.661020884409691,712,206164.0,1,1524677.0,0.6782046003633886,0.45,0,6600707.0,Female,North
BRW-00857,Company_857,Agriculture,7,13788254.0,0.20041712538722312,0.1509664319825822,2081563.5096495668,6989428.0,5641269.0,1.2389812932194346,2095068.0,6369284.0,0.32893299640383494,20407631.0,2.6292269471775818,693,2005048.0,0,7761836.0,0.6846557137301558,0.6,0,502816.0,Male,South
BRW-00858,Company_858,Construction,6,6900272.0,0.1768668639355446,0.24915117623656385,1719210.885152227,4987057.0,10234307.0,0.4872881488421103,3826278.0,5756279.0,0.6647136692447205,7813859.0,1.2824285571499308,570,1459131.0,0,6093016.0,0.8423534429117832,0.5,0,978511.0,Female,Central
BRW-00859,Company_859,Healthcare,15,26839168.0,0.11805935307627709,0.1560552574283717,4188393.271403316,2733902.0,5110325.0,0.5349760465379313,8859212.0,652108.0,13.585477274504722,935520.0,0.1075006748094245,646,49660207.0,1,8702456.0,0.8349976727698594,0.25,0,3587981.0,Male,North
BRW-00860,Company_860,Manufacturing,18,22242786.0,0.08078796699642633,0.14334011375034092,3188283.4753644904,10661020.0,8413785.0,1.2670895123788506,138026127.0,1327915.0,103.94191123534922,117877820.0,4.710917257090835,602,1922909.0,0,25022264.0,0.8731114922994025,0.4,0,298136434.0,Male,West
BRW-00861,Company_861,Retail,32,12010200.0,0.24180061362920158,0.34348856843266307,4125366.40458997,5963773.0,6591849.0,0.9047191607818746,3432250.0,16773154.0,0.20462757304752743,5106467.0,0.07380143007616533,594,5988812.0,3,69191978.0,0.6651561133873465,0.5,0,154451.0,Male,South
BRW-00862,Company_862,Real Estate,11,5123141.0,-0.20881873275053403,-0.028748037031437773,-147280.24718527714,13620136.0,24712067.0,0.5511532260270569,601836.0,1031406.0,0.5835097105216467,4722154.0,0.26965776394876645,576,28850510.0,1,17511655.0,0.6885476193133768,0.55,0,28445.0,Male,East
BRW-00863,Company_863,Construction,20,24611283.0,-0.032339903989065694,0.1738341230526868,4278280.797506499,30394020.0,107168705.0,0.2836090976035486,5938600.0,18341154.0,0.32378549769630105,7777000.0,3.0074809978015264,649,144954.0,0,2585884.0,0.7367982916355116,0.5,0,1781580.0,Female,West
BRW-00864,Company_864,Financial Services,24,12055318.0,-0.06679942498842513,0.2914622232790576,3513669.786616042,12576613.0,15691952.0,0.8014689439867683,1581613.0,1201824.0,1.316009402367233,6004582.0,0.9545074406689806,701,4650034.0,0,6290764.0,0.8664122639046059,0.3,0,834426.0,Male,Central
BRW-00865,Company_865,Manufacturing,15,5116666.0,0.23093866595043372,0.255231893867096,1305936.3534653785,12903729.0,2303428.0,5.601965157163516,55974795.0,169895.0,329.46505509252717,644623.0,0.039973342960657736,586,730066.0,1,16126321.0,0.8898513335851895,0.4,0,18135834.0,Female,South
BRW-00866,Company_866,Construction,7,25784774.0,-0.030863892351770672,0.3024058311931942,7797466.013598663,3946085.0,304846815.0,0.01294448487859555,1550876.0,1473666.0,1.052392433297346,21050772.0,1.4610527467200742,755,756491.0,1,14407947.0,0.9324059020888854,0.5,0,715388.0,Non-Binary,West
BRW-00867,Company_867,Manufacturing,21,269602230.0,-0.11289330884356723,0.42258862558608046,113930835.83064234,51729254.0,29487539.0,1.7542749920814011,3360484.0,5475987.0,0.6136762900137838,2595703.0,0.10883113516943857,723,1054539.0,0,23850738.0,0.9340359813775182,0.4,0,222723.0,Male,North
BRW-00868,Company_868,Automotive,26,13932830.0,0.1623991319175399,0.383874209267039,5348454.099102079,2488538.0,37647026.0,0.06610184650171712,8321648.0,14594307.0,0.5701981895955601,5467177.0,0.6781571740553677,681,1824368.0,3,8061813.0,0.8845023510670855,0.45,0,1061890.0,Male,North
BRW-00869,Company_869,Real Estate,14,228412740.0,-0.05631213713645879,0.04133583433405505,9441631.180427589,791759.0,13572125.0,0.05833713892723955,6830792.0,336553.0,20.29627340634787,124399573.0,20.136001513766338,872,813183.0,1,6177967.0,0.9148136136868723,0.55,0,11065883.0,Female,North
